企业代号,企业名称,in_n_inv,in_n_void,in_void_share,in_neg_share,in_sum_amt,in_net_amt,in_sum_amt_pos,in_sum_tax,in_avg_inv,in_max_inv,in_n_counterpart,in_hhi,in_n_active_month,in_cv_month,in_growth,in_tax_ratio,in_inv_per_active_month,out_n_inv,out_n_void,out_void_share,out_neg_share,out_sum_amt,out_net_amt,out_sum_amt_pos,out_sum_tax,out_avg_inv,out_max_inv,out_n_counterpart,out_hhi,out_n_active_month,out_cv_month,out_growth,out_tax_ratio,out_inv_per_active_month,out_in_ratio
E297,***建筑机械租赁有限公司,50,0,0.0,0.0,10296967.85,10296967.85,10296967.85,1521992.15,205939.357,963362.07,10,0.5836009953445807,13,2.3116718473956275,1.6406723616266086,0.12877547178431942,3.8461538461538463,183,21,0.11475409836065574,0.0,15164690.59,15164690.59,15164690.59,2267095.41,82867.16169398907,99627.35,3,0.4928118906585394,14,1.8333254415686204,1.8194051249945524,0.1300552571033169,13.071428571428571,1.472733605747832
E298,***电器维护服务有限公司,909,7,0.007700770077007701,0.011001100110011002,5624897.38,5549598.92,5587248.15,283986.69,6188.005918591859,27851.72,70,0.10260084325401438,28,1.6346727703472625,148.79900906310903,0.04868132722920646,32.464285714285715,2813,377,0.13402061855670103,0.011375755421258443,18799100.03,18477734.37,18638417.2,599725.16,6682.936377532884,9708.74,263,0.2921171905236061,38,0.6303438102280665,1.2675020803161847,0.03143632196188965,74.02631578947368,3.3421231997658243
E299,***压缩天然气有限责任公司,592,22,0.037162162162162164,0.010135135135135136,25065175.26,24607361.84,24836268.55,2684131.2,42339.823074324326,884955.75,109,0.4087490727204166,38,0.8315447273775051,1.1044086614907187,0.09835047119137019,15.578947368421053,545,50,0.09174311926605505,0.011009174311926606,23727184.88,22728778.84,23227981.86,2524919.06,43536.11904587156,796460.18,279,0.29694319948716014,38,0.798626748458962,0.4395522349220801,0.09998215192080841,14.342105263157896,0.9466195481930174
E300,***建设工程有限公司,771,24,0.0311284046692607,0.0025940337224383916,15518623.06,15336850.32,15427736.69,1448493.03,20127.915771725035,154867.25,234,0.05896804643165274,35,2.139839798693046,24.66431460685397,0.0862951087622524,22.02857142857143,246,23,0.09349593495934959,0.016260162601626018,20874044.86,20160531.34,20517288.1,1864159.3299999998,84853.84089430895,99990.0,23,0.1547184868328741,19,2.038647108106562,7.59753938532206,0.08463952379313937,12.947368421052632,1.3450964547108473
E301,***企业管理咨询有限公司,3029,58,0.01914823374050842,0.00231099372730274,4296411.71,4280030.13,4288220.92,213918.05,1418.425787388577,92233.01,789,0.06271270696922882,35,0.9415104557994021,3.0456463306290833,0.047601361082005175,86.54285714285714,458,30,0.06550218340611354,0.017467248908296942,16911487.89,16560677.89,16736082.89,884374.84,36924.646048034934,97087.38,121,0.12104343024290182,34,1.3023185728207316,1.4616406271320919,0.0506948791550027,13.470588235294118,3.9361888551411663
E302,***机电设备有限公司,955,56,0.05863874345549738,0.008376963350785341,4076947.18,3958150.84,4017549.0100000002,469413.51,4269.054638743456,365010.34,237,0.09292422824575078,38,1.776157063100379,1.0352070478839228,0.10602070865440952,25.13157894736842,289,28,0.09688581314878893,0.0034602076124567475,10556723.27,10390309.47,10473516.37,1532566.64,36528.454221453285,99487.18,34,0.09361805152664278,36,0.9797926736076132,2.4328376807217147,0.12854001214644845,8.027777777777779,2.5893696444701053
E303,***图书发行有限公司,693,11,0.015873015873015872,0.001443001443001443,2822009.04,2821480.7399999998,2821744.89,349019.75,4072.163116883117,677758.62,112,0.3361284191659236,34,2.997567547164603,1.4338528016845966,0.11008348716577553,20.38235294117647,360,45,0.125,0.002777777777777778,16807218.93,16804081.51,16805650.22,80872.89,46686.71925,99999.99,48,0.10108508913869885,33,0.7241850537850169,0.9183865866861776,0.004789642191749124,10.909090909090908,5.955763674662077
E304,***环保科技有限公司,607,19,0.03130148270181219,0.0016474464579901153,17264568.48,17261816.18,17263192.33,2280871.09,28442.45219110379,379646.02,143,0.20025079639040402,37,0.9558592946453918,1.947956361345036,0.11671225448617639,16.405405405405407,1029,78,0.07580174927113703,0.0,9883187.26,9883187.26,9883187.26,1486105.72,9604.65234207969,99115.04,202,0.04426259633730485,37,0.7656989757080509,1.659256233994483,0.13071223712980612,27.81081081081081,0.5724549253257675
E305,***劳务有限公司,590,15,0.025423728813559324,0.0,19524900.76,19524900.76,19524900.76,152760.31,33093.05213559322,978833.33,164,0.39632418654997187,36,3.5150900047494007,-0.7309286156585819,0.007763133507411305,16.38888888888889,359,38,0.10584958217270195,0.005571030640668524,60630133.81,60033573.37,60331853.59,3548866.22,168886.1666016713,970873.79,5,0.3264333649078085,26,1.3793718471793304,-0.5926562052781117,0.05581519430339933,13.807692307692308,3.1052723163751432
E306,个体经营E306 ,1251,26,0.020783373301358914,0.003996802557953637,3806804.7399999998,3717601.32,3762203.03,354761.51,3043.009384492406,99568.97,340,0.23162230614700316,31,1.9965252246594207,5.990402392826845,0.08711441607966941,40.354838709677416,382,53,0.1387434554973822,0.020942408376963352,14970786.24,14122634.6,14546710.42,978416.09,39190.53989528796,99999.0,67,0.08084242856891335,34,1.198710673881878,1.6482892596718894,0.06479125923654522,11.235294117647058,3.9326383312215802
E307,***通信工程有限公司,461,9,0.019522776572668113,0.0,3088189.51,3088189.51,3088189.51,150967.91999999998,6698.892646420823,192233.01,111,0.4102891610070759,33,4.170415098926362,58.736040229640174,0.046607157343383575,13.969696969696969,115,17,0.14782608695652175,0.0,7263584.1,7263584.1,7263584.1,645553.9199999999,63161.60086956521,97087.38,10,0.334754501391599,14,3.387180512972613,31.74579787879063,0.0816212738186607,8.214285714285714,2.352052578534923
E308,***餐饮文化服务有限公司,514,27,0.05252918287937743,0.017509727626459144,8741634.19,8605501.13,8673567.66,179413.91999999998,17007.07040856031,99999.98,66,0.07031201963285603,37,1.4548467113566463,3.0649724000175746,0.02042295445987266,13.891891891891891,2015,402,0.19950372208436726,0.005459057071960298,13276889.3,13141775.56,13209332.43,394251.07,6589.026947890819,9999.0,1713,0.0012076631134844385,37,0.6002151305372081,0.5120465808198909,0.02912605602638357,54.45945945945946,1.5188109009626725
E309,个体经营E309 ,986,52,0.05273833671399594,0.014198782961460446,7272513.38,7092383.3,7182448.34,483454.5,7375.774219066937,99928.57,195,0.07789270627285312,31,1.2545919322806087,0.986798927076283,0.06381531822130616,31.806451612903224,211,39,0.1848341232227488,0.009478672985781991,15572319.78,15409490.38,15490905.08,895769.02,73802.46341232228,99082.57,41,0.08609387887534521,33,1.1875805265372728,-0.16958368145852362,0.05493742834903933,6.393939393939394,2.1412569446520564
E310,***律师事务所,1862,23,0.012352309344790547,0.004833512352309345,4599676.62,3807608.66,4203642.64,186586.26,2470.288195488722,198000.0,482,0.055870789480653583,31,1.7069576766191128,5.070603940622494,0.0467143601494541,60.064516129032256,997,59,0.05917753259779338,0.03009027081243731,12850188.52,12080004.84,12465096.68,483757.32999999996,12888.855085255767,97087.38,456,0.022536220311111587,31,0.8525448227565682,1.3589413328668878,0.038504177606539326,32.16129032258065,2.7937156416878715
E311,***律师事务所,2544,30,0.01179245283018868,0.008647798742138365,2092022.94,2067490.98,2079756.96,154267.22,822.3360613207547,62663.72,348,0.0492063103130731,27,1.011953548242825,3.7735038549592224,0.0694347476696609,94.22222222222223,467,56,0.11991434689507495,0.04068522483940043,13243289.78,11933029.58,12588159.68,357990.47,28358.222226980728,97087.38,134,0.044592876497461555,26,1.081478441780674,2.467991436945152,0.029126180621599423,17.96153846153846,6.330375029252786
E312,***家居用品有限公司,4652,219,0.04707652622527945,0.006878761822871883,81219831.37,79087810.35,80153820.86,10726326.14,17459.121102751506,884955.74,908,0.06054102622879067,37,0.7909498381106991,2.1633683825197254,0.11942803838229053,125.72972972972973,683,17,0.024890190336749635,0.021961932650073207,13638205.56,12700967.88,13169586.72,2007313.0,19968.090131771598,99913.79,192,0.15414297679223365,37,0.6600507671834537,0.1284568037803387,0.13647502494526742,18.45945945945946,0.16791718635650252
E313,***物流有限公司,331,6,0.01812688821752266,0.015105740181268883,7311410.18,7268359.72,7289884.95,1094135.86,22088.85250755287,306896.55,63,0.19017539552231127,38,0.7243494065750417,0.02673882436459058,0.13083843806348536,8.710526315789474,297,18,0.06060606060606061,0.026936026936026935,14851571.85,14139592.71,14495582.28,1432119.35,50005.29242424242,99732.54,29,0.20053793366436534,37,0.7474601206059955,0.1483363123711256,0.09196929306693076,8.027027027027026,2.031286917895229
E314,***房地产营销策划有限公司,1249,12,0.009607686148919135,0.03122497998398719,3007029.88,2981986.12,2994508.0,121726.14,2407.549943955164,194174.76,233,0.3331864627243329,32,2.351172789398242,49.613091795742776,0.039219531258996285,39.03125,127,17,0.13385826771653545,0.015748031496062992,8708243.76,8415581.62,8561912.69,254353.38,68568.848503937,98415.53,5,0.2885470314874433,31,1.2398238214520618,2.451882687326884,0.0293374033369339,4.096774193548387,2.895961831945614
E315,***轮胎有限公司,388,12,0.030927835051546393,0.010309278350515464,2693777.09,2539692.83,2616734.96,364761.85,6942.724458762887,129380.53,95,0.06850380270739155,37,1.2595800880959924,0.8118014325682315,0.1255870344652787,10.486486486486486,1580,47,0.029746835443037974,0.0018987341772151898,11755385.24,11721213.12,11738299.18,1821858.1,7440.117240506329,9999.14,141,0.14265893916116848,37,0.5418732596414512,0.3685606098583929,0.1345232606699679,42.7027027027027,4.363904230843392
E316,个体经营E316 ,767,13,0.01694915254237288,0.003911342894393742,2574036.96,2563049.9,2568543.43,306718.55,3355.980391134289,318690.26,185,0.087519664538466,36,1.621620049603209,3.6102577524245048,0.10687919786699167,21.305555555555557,456,52,0.11403508771929824,0.02850877192982456,12967737.22,12084765.12,12526251.17,1776276.47,28438.020219298247,99993.57,23,0.49046547738087715,33,1.4542259280957965,2.4659899886047705,0.12814884498156967,13.818181818181818,5.037898608884
E317,***科技有限公司,354,7,0.01977401129943503,0.00847457627118644,1797927.73,1796837.17,1797382.45,116960.3,5078.891892655367,316981.13,107,0.10145745171350112,31,1.8288686287661515,4.106858211880359,0.061114251551393266,11.419354838709678,209,38,0.18181818181818182,0.04784688995215311,7554214.16,6948819.18,7251516.67,445918.79,36144.56535885167,94339.62,35,0.0843341803490159,25,1.5245969907650834,16.07515194644274,0.06030217592686384,8.36,4.201622809388451
E318,***商贸有限公司,300,3,0.01,0.006666666666666667,1369786.38,1195469.02,1282627.7,90632.42,4565.9546,97217.96,25,0.3041473689220323,38,1.3925002591302655,1.3446459723122686,0.07047066209645174,7.894736842105263,409,60,0.1466992665036675,0.004889975550122249,12969640.18,12911418.38,12940529.28,2021694.44,31710.611687041564,96172.0,17,0.19616425061435933,38,0.4376430663930376,0.34484513233077596,0.13538332324740315,10.763157894736842,9.468367016468656
E319,个体经营E319 ,182,6,0.03296703296703297,0.005494505494505495,7638072.61,7624480.37,7631276.49,1184563.21,41967.431923076925,98666.67,37,0.08944267074054997,30,1.1738238507978125,0.46947958579518495,0.13447126231608447,6.066666666666666,742,51,0.06873315363881402,0.008086253369272238,14985272.64,14883733.44,14934503.04,2377074.14,20195.785229110512,99314.53,177,0.033330162736532894,36,0.6191621289911253,-0.16662252628692062,0.1377151172668365,20.61111111111111,1.96191806561001
E320,***建筑设计有限公司,244,13,0.05327868852459016,0.0,6814313.2299999995,6814313.2299999995,6814313.2299999995,71984.89,27927.513237704916,5330000.0,77,0.6241768879704673,30,5.113929013246214,72.38845766077522,0.010453350805555888,8.133333333333333,98,6,0.061224489795918366,0.0,9018084.95,9018084.95,9018084.95,541085.36,92021.275,94339.62,6,0.42885591336370965,6,3.3912301511334846,0.0,0.05660379954042266,16.333333333333332,1.3234033490415291
E321,***生物流有限公司,63,1,0.015873015873015872,0.015873015873015872,5458974.96,5370699.1,5414837.03,819584.35,86650.3961904762,273586.18,15,0.6693504019918967,33,0.7331335174692862,0.8649802094931642,0.13239851722783388,1.9090909090909092,427,62,0.1451990632318501,0.01405152224824356,13348520.71,12733713.59,13041117.15,1262115.52,31261.17262295082,99099.1,128,0.035552039325175325,37,0.9115087566838419,1.0267676203757274,0.09017797445799194,11.54054054054054,2.445243073619081
E322,***装饰工程设计有限公司,904,20,0.022123893805309734,0.01327433628318584,9704447.24,9642730.76,9673589.0,1264708.5,10735.008008849558,499642.86,231,0.08521186064847867,30,1.075420475841525,1.7101875881403543,0.11594916733920918,30.133333333333333,880,48,0.05454545454545454,0.05,14084426.1,10939325.34,12511875.72,1304405.96,16005.02965909091,94339.62,14,0.2264948564161709,29,1.7213788886514114,2.501073608216408,0.10653663724227597,30.344827586206897,1.4513372839976406
E323,***建筑装饰工程有限公司,501,33,0.0658682634730539,0.007984031936127744,5060441.0600000005,4609565.64,4835003.35,388601.61,10100.680758483035,99999.99,147,0.06596250938063922,26,2.3965064155308857,41.54554565894553,0.07774882083027533,19.26923076923077,165,48,0.2909090909090909,0.0,6982099.1899999995,6982099.1899999995,6982099.1899999995,616934.4099999999,42315.75266666666,91743.12,15,0.38532131945265996,16,2.2798489596535396,374.45451555333983,0.08118590369175364,10.3125,1.3797412334647365
E324,***汽贸有限公司,1621,52,0.032078963602714373,0.003701418877236274,82661443.57,82585280.67,82623362.12,13048189.21,50994.1046082665,422946.54,82,0.2581222102093578,37,0.5630302822476779,-0.026091315142770948,0.1364395668835686,43.810810810810814,416,77,0.18509615384615385,0.014423076923076924,17467345.19,17089100.93,17278223.06,1546116.11,41988.81055288462,99397.69,43,0.32911244683360025,37,0.8076755374356965,-0.44889737605581465,0.08296743239863012,11.243243243243244,0.21131188176272497
E325,***通讯器材有限公司,530,17,0.03207547169811321,0.022641509433962263,32027118.58,32024921.16,32026019.87,4380325.4,60428.52562264151,977518.4,63,0.5653068226171805,37,0.5867286646219854,1.2417563818393569,0.12032126723220303,14.324324324324325,4180,179,0.042822966507177034,0.006937799043062201,12905439.84,12632810.98,12769125.41,1689879.63,3087.425799043062,99999.0,1519,0.15047828830814947,38,0.5333300769951781,-0.038151440935350674,0.11798618541827177,110.0,0.40295350978152217
E326,***包装材料有限公司,286,16,0.055944055944055944,0.0,9462525.45,9462525.45,9462525.45,1488504.8,33085.75332167832,99422.3,38,0.09289337871208735,33,0.7659003602364195,0.2575901011781184,0.13592372279311346,8.666666666666666,198,17,0.08585858585858586,0.0,12194755.07,12194755.07,12194755.07,1913894.22,61589.67207070707,99893.16,36,0.18766654366562166,33,0.8403661685245176,0.31884258967284385,0.13565396521384507,6.0,1.2887421158798575
E327,个体经营E327 ,480,14,0.029166666666666667,0.0,11557876.2,11557876.2,11557876.2,1748050.91,24078.90875,99502.9,61,0.1953042198470919,30,1.220162524044864,-0.22895168938278532,0.13137385283632447,16.0,271,20,0.07380073800738007,0.0036900369003690036,19209263.95,19166453.95,19187858.95,3092187.15,70882.89280442805,99922.41,7,0.8440519801148518,36,0.7489967559749172,-0.46013806703470905,0.13892075154578953,7.527777777777778,1.662006377088552
E328,***科技有限公司,465,18,0.03870967741935484,0.010752688172043012,2786111.9,2782471.34,2784291.62,354886.83,5991.638494623656,99137.93,93,0.22907208183474045,29,2.3399051161018134,23.00950735892266,0.11311645364354432,16.03448275862069,164,20,0.12195121951219512,0.024390243902439025,10347304.61,9554580.53,9950942.57,894575.05,63093.32079268292,99623.33,44,0.08947419868697574,26,1.642725538599852,3.6649113429491336,0.08561218589875758,6.3076923076923075,3.713886944024036
E329,***园艺有限责任公司,5,0,0.0,0.0,1251.8899999999999,1251.8899999999999,1251.8899999999999,75.11,250.378,282.08,4,0.29344909650527684,4,3.4001764337807,0.8354737152046386,0.056601356443104746,1.25,129,5,0.03875968992248062,0.0,11443130.35,11443130.35,11443130.35,0.0,88706.43682170543,99992.0,16,0.23308438604292986,18,1.520162731061895,1.5242924423187363,0.0,7.166666666666667,9140.683566447531
E330,***酒店管理有限公司,1374,30,0.021834061135371178,0.004366812227074236,2904983.19,2891276.55,2898129.87,181089.33,2114.2526855895194,43025.64,235,0.08132030939597133,34,0.8872556157474689,2.306760572741192,0.05894132960492322,40.411764705882355,7833,60,0.0076599004212945234,0.004340610238733563,8393164.379999999,8344504.18,8368834.279999999,250340.06,1071.5133895059364,9707.77,1421,0.24869482390711625,38,0.5922647781772792,1.0592363365177284,0.02912677100475296,206.1315789473684,2.8892299304492703
E331,***广告有限公司,144,5,0.034722222222222224,0.006944444444444444,1268775.67,1265768.59,1267272.1300000001,79014.63,8810.942152777778,247572.82,77,0.10241746594438501,32,1.9808354753162558,-0.09991916050982215,0.05875640685046621,4.5,95,7,0.07368421052631578,0.031578947368421054,6523725.2299999995,6302781.83,6413253.53,378166.92,68670.79189473683,94339.62,13,0.2831891954078502,24,2.1737730277481444,0.3481377411315744,0.05660377502521629,3.9583333333333335,5.141748367542388
E332,***商贸有限公司,837,20,0.023894862604540025,0.005973715651135006,18616404.57,16836139.15,17726271.86,2319160.53,22241.82146953405,810814.44,208,0.19592770442231694,37,1.4017449584362025,-0.3496088769221522,0.12107148250055463,22.62162162162162,388,10,0.02577319587628866,0.007731958762886598,31389448.82,31121665.44,31255557.13,5133500.59,80900.6412886598,99888.89,6,0.7745133021433406,26,1.7329512968964298,-0.8080061747840676,0.14159363070499223,14.923076923076923,1.6861176765885035
E333,***房地产营销策划有限公司,849,5,0.005889281507656066,0.005889281507656066,1332174.45,1329261.91,1330718.18,112949.69,1569.110070671378,329911.5,185,0.11607929630148042,31,1.9348362449446388,4.820710753279567,0.07831700285866512,27.387096774193548,137,10,0.072992700729927,0.0072992700729927005,7765681.98,7738982.96,7752332.470000001,232169.4,56683.8100729927,97087.38,6,0.6307018571411711,29,1.07843232262661,1.4047946445295627,0.02912620277653305,4.724137931034483,5.82932811840071
E334,***机械科技有限公司,150,3,0.02,0.0,5469586.86,5469586.86,5469586.86,851977.87,36463.9124,99794.82,25,0.4105760445930788,31,1.3515802500241705,1.3099057916782715,0.1347732573166264,4.838709677419355,197,12,0.06091370558375635,0.030456852791878174,8560311.49,8293002.83,8426657.16,1302131.14,43453.35781725888,99995.74,20,0.6040747439622872,29,0.9762235683885684,1.183452960558611,0.13570744755323097,6.793103448275862,1.565074604190489
E335,***挖掘机租赁经营部,439,8,0.018223234624145785,0.0,3649255.35,3649255.35,3649255.35,407542.66,8312.654555808656,194690.27,59,0.41065310212077294,19,3.7667582220564375,12284.596289986752,0.10045919441771763,23.105263157894736,340,68,0.2,0.0,5929203.350000001,5929203.350000001,5929203.350000001,612619.24,17438.833382352943,88495.58,11,0.34018456759145455,18,1.9020217661786003,5.80065496113852,0.09364656891436733,18.88888888888889,1.6247707494626267
E336,***猕猴桃专业合作社,7,0,0.0,0.0,262083.75,262083.75,262083.75,54.25,37440.53571428572,111886.0,4,0.9922694868703891,5,4.500077043740014,535.6628372140732,0.00020695206341697886,1.4,53,5,0.09433962264150944,0.0,2888366.5,2888366.5,2888366.5,2612.1099999999997,54497.481132075474,99897.0,19,0.3763654412924221,11,4.788737440620751,33.03963290237322,0.0009035383350691757,4.818181818181818,11.020776755521851
E337,个体经营E337 ,69,3,0.043478260869565216,0.0,297419.97000000003,297419.97000000003,297419.97000000003,25247.809999999998,4310.434347826087,90576.42,35,0.27164133421611175,24,2.4998077495337245,-0.467504814479076,0.07824707505657985,2.875,754,76,0.10079575596816977,0.009283819628647215,13197948.02,12994088.84,13096018.43,1573836.91,17503.909840848806,99716.24,99,0.057454067655971025,36,0.699620649120887,-0.44192482372604724,0.10803438574637161,20.944444444444443,44.37478767817776
E338,***商贸有限公司,252,1,0.003968253968253968,0.007936507936507936,597721.28,588726.58,593223.9299999999,34322.03,2371.9098412698413,31682.06,89,0.08767202913560795,31,1.5759228088182222,0.9376916571531652,0.055087242711287,8.129032258064516,89,7,0.07865168539325842,0.0,7976163.78,7976163.78,7976163.78,345989.49,89619.81775280899,97087.38,4,0.3054497919689083,30,1.4213583594051693,0.363266937642442,0.04157451548594226,2.966666666666667,13.344286119443497
E339,***居益卫浴家俬厂,126,0,0.0,0.0,2892673.65,2892673.65,2892673.65,440105.95,22957.72738095238,98460.68,32,0.1792940256794794,23,1.7108990819054184,0.9631420269538877,0.13205372176425947,5.478260869565218,176,8,0.045454545454545456,0.022727272727272728,4389871.41,4109837.67,4249854.54,626376.1,24942.45119318182,87610.63,36,0.12384709274769884,20,1.48154562725052,5.555045384940584,0.13225249754721272,8.8,1.5175826730402167
E340,***物流有限公司,11,1,0.09090909090909091,0.0,33895.0,33895.0,33895.0,2775.0,3081.3636363636365,11983.69,4,0.9220227591324274,8,3.940520831107803,-0.5413541084514693,0.07567493864194164,1.375,164,27,0.16463414634146342,0.06707317073170732,10185851.93,8360609.21,9273230.57,250818.19,62108.85323170732,97087.38,47,0.0801407914457512,32,1.7751640462246356,0.057252294715238655,0.029126203862555933,5.125,300.51193184835523
E341,***纺织品有限公司,53,0,0.0,0.0,1434811.7,1434811.7,1434811.7,210257.54,27071.918867924527,97627.12,15,0.8934824588932004,15,2.5543314721332386,0.0,0.12781075403245643,3.533333333333333,75,6,0.08,0.0,3700509.66,3700509.66,3700509.66,559450.34,49340.1288,93193.97,26,0.08039992197137881,15,1.7182857859082958,0.0,0.13132760401506116,5.0,2.579090803343742
E342,***裕华机械厂,263,18,0.06844106463878327,0.0038022813688212928,2327899.69,2327094.27,2327496.98,342860.35,8851.329619771863,98307.69,55,0.09505148971945572,38,1.3128545326721783,0.5259743894495506,0.1284142986669938,6.921052631578948,159,27,0.16981132075471697,0.006289308176100629,5949510.6,5930717.5,5940114.05,911513.7,37418.30566037736,97507.08,23,0.23911640027896794,34,0.7870912979173489,0.7795779304034611,0.1332187810315442,4.676470588235294,2.5557418240817755
E343,***五金工具经营部,3,0,0.0,0.0,792.4499999999999,792.4499999999999,792.4499999999999,47.55,264.15,264.15,1,1.0,3,3.603239283385622,1.0,0.056607142857142856,1.0,433,32,0.07390300230946882,0.023094688221709007,2891461.88,2762432.18,2826947.03,82957.53,6677.741062355658,9999.8,29,0.41556144228912534,37,0.7436485648175282,1.1698309330334296,0.02915506783076122,11.702702702702704,3648.7625465329043
E344,***机械有限公司,121,3,0.024793388429752067,0.01652892561983471,1634523.32,1420974.66,1527748.99,194535.23,13508.457190082645,104137.93,51,0.2611898074351847,31,1.926380273272873,0.4055086116500193,0.12041723248131896,3.903225806451613,93,5,0.053763440860215055,0.053763440860215055,2880573.64,2407484.28,2644028.96,371637.72000000003,30973.910107526885,94358.97,54,0.09796441574379414,37,1.3653538432685324,0.5272109635758186,0.13372486706233122,2.5135135135135136,1.7623325435332424
E345,***科技有限公司,253,4,0.015810276679841896,0.0,587208.15,587208.15,587208.15,78545.99,2320.9808300395257,73418.81,105,0.08790493565392286,34,1.2267244652889375,0.23575219689929428,0.11798047549505288,7.4411764705882355,87,12,0.13793103448275862,0.0,2592384.57,2592384.57,2592384.57,308005.43,29797.523793103446,99137.93,23,0.18317462598194428,27,1.3437973244410608,1.1912641005159517,0.10619448763786939,3.2222222222222223,4.414762584613309
E346,个体经营E346 ,496,9,0.018145161290322582,0.014112903225806451,2475615.97,2359028.11,2417322.04,361364.81,4991.16122983871,99145.3,92,0.10807101505087983,36,0.7701985700645954,0.018592968256123173,0.13283552068647494,13.777777777777779,645,40,0.06201550387596899,0.0031007751937984496,2585404.41,2577758.13,2581581.27,404976.84,4008.3789302325586,9989.21,108,0.04359137652359742,36,0.8445863314431867,0.10000133152357374,0.13577365876392297,17.916666666666668,1.0443479284874706
E347,***不锈钢材料有限公司,87,2,0.022988505747126436,0.0,980033.03,980033.03,980033.03,148894.55,11264.747471264369,54000.0,34,0.08615452650940793,36,0.9052112451400957,-0.20906554560677051,0.13189025818644629,2.4166666666666665,210,40,0.19047619047619047,0.0,2210455.94,2210455.94,2210455.94,354594.72,10525.980666666666,84789.06,40,0.06473097846967532,36,1.0704819230042895,-0.08484007378804204,0.13824082523188838,5.833333333333333,2.2554912664525193
E348,***酒店管理有限公司,200,8,0.04,0.025,825018.92,794499.62,809759.27,20434.49,4125.0946,63083.45,33,0.1515343970265823,32,1.224032397333304,0.9367529912726158,0.025075021095877312,6.25,4269,219,0.05130007027406887,0.007730147575544624,2429330.35,2375709.13,2402519.7399999998,71275.09,569.0630944014993,990.29,1010,0.0507118724363712,34,0.6093875030949039,0.526769384661208,0.029127727681055496,125.55882352941177,2.94457531955752
E349,***营销策划广告有限公司,9,0,0.0,0.0,6878.61,6878.61,6878.61,567.4399999999999,764.29,2500.0,7,0.2551104731306268,6,3.268623891271584,9.047491327251702,0.07620684792608161,1.5,39,0,0.0,0.0,3329073.81,3329073.81,3329073.81,99872.19,85360.86692307693,97087.38,2,0.5118979284901616,6,2.5645736866319226,-0.355526494009833,0.029126206711916725,6.5,483.9747870572689
E350,***演艺设备有限公司,629,6,0.009538950715421303,0.001589825119236884,413947.1,411821.24,412884.17,36156.46,658.1034976152623,56752.14,140,0.08256881653625561,31,1.7579642113708547,2.3734258892774442,0.08071040143292847,20.29032258064516,60,8,0.13333333333333333,0.016666666666666666,1743044.87,1710035.1700000002,1726540.02,53367.83,29050.747833333335,97087.38,33,0.11692895745438285,26,1.831040460406742,6.298397432523004,0.030264114328942392,2.3076923076923075,4.210791354740739
E351,***文化传播有限公司,101,1,0.009900990099009901,0.009900990099009901,303711.37,300609.65,302160.51,10864.4,3007.043267326733,83592.23,46,0.4815654708567665,24,4.480364655271198,45.26403406708844,0.034880594386594965,4.208333333333333,60,8,0.13333333333333333,0.0,1316222.56,1316222.56,1316222.56,39486.54,21937.042666666668,97087.38,15,0.16902807365810185,21,1.8310052188158918,55.76933128371196,0.029126115624657237,2.857142857142857,4.333794154627797
E352,***居装饰工程有限公司,743,8,0.010767160161507403,0.016150740242261104,14661945.33,13822580.09,14242262.709999999,1003046.83,19733.43920592194,825112.57,53,0.12035955834326881,36,0.8438480439542312,0.6982875708773236,0.06765628431178679,20.63888888888889,52,5,0.09615384615384616,0.0,2883833.99,2883833.99,2883833.99,86515.01,55458.34596153846,97087.38,41,0.03891162104445255,24,1.1570428235085695,-0.21061074098472388,0.02912621042173832,2.1666666666666665,0.19668836058877873
E353,***税务师事务所有限公司,234,10,0.042735042735042736,0.004273504273504274,370312.36,357364.78,363838.57,17391.0,1582.5314529914529,11000.0,105,0.06983052399331428,31,1.0994373473013568,0.5253493317005109,0.046406222206899654,7.548387096774194,80,12,0.15,0.05,3711213.05,3415753.09,3563483.07,105813.55,46390.163125,97087.38,25,0.06358060214418908,20,1.3905451683596546,-0.19822713321914542,0.030047294518896282,4.0,10.02184493652872
E354,***广告有限公司,67,2,0.029850746268656716,0.0,606545.29,606545.29,606545.29,75034.70999999999,9052.914776119404,99115.04,11,0.37383757240611704,21,1.8738658709382396,1.2275063512238265,0.1100893658851492,3.1904761904761907,323,30,0.09287925696594428,0.021671826625386997,2554815.4899999998,2428586.87,2491701.18,73358.61,7909.645479876161,28548.54,66,0.1184036852334753,31,1.3240211302126699,0.6772573515647679,0.029320626922693774,10.419354838709678,4.212077040446559
E355,***地毯经营部,4,1,0.25,0.0,1010052.1000000001,1010052.1000000001,1010052.1000000001,50507.899999999994,252513.02500000002,504761.9,2,0.9989544624940849,2,6.39969407425797,0.0,0.0476238025194237,2.0,279,16,0.05734767025089606,0.0,1254329.47,1254329.47,1254329.47,37650.340000000004,4495.804551971326,9707.77,107,0.03881951912955255,26,0.9971584424754553,3.9055382106406613,0.02914158542462053,10.73076923076923,1.2418463067400185
E356,***建材装饰部,3,0,0.0,0.0,16128.3,16128.3,16128.3,31.7,5376.099999999999,15600.0,2,0.9366337482349478,3,6.189869762073973,-0.9833492497234331,0.0019616336633663366,1.0,191,2,0.010471204188481676,0.0,1515361.66,1515361.66,1515361.66,45873.3,7933.830680628272,9708.05,4,0.8439261945611489,27,1.0926164186420162,2.236502559883311,0.029382700986916154,7.074074074074074,93.95668855366034
